Date,^HSI
2023-10-24 09:30:00+08:00,17070.58984375
2023-10-24 10:30:00+08:00,17017.33984375
2023-10-24 11:30:00+08:00,17059.330078125
2023-10-24 12:30:00+08:00,17012.55078125
2023-10-24 13:30:00+08:00,17030.2890625
2023-10-24 14:30:00+08:00,17022.599609375
2023-10-24 15:30:00+08:00,16991.529296875
2023-10-25 09:30:00+08:00,17409.55078125
2023-10-25 10:30:00+08:00,17248.099609375
2023-10-25 11:30:00+08:00,17191.58984375
2023-10-25 12:30:00+08:00,17187.259765625
2023-10-25 13:30:00+08:00,17183.9609375
2023-10-25 14:30:00+08:00,17025.6796875
2023-10-25 15:30:00+08:00,17085.330078125
2023-10-26 09:30:00+08:00,16961.099609375
2023-10-26 10:30:00+08:00,16947.439453125
2023-10-26 11:30:00+08:00,16990.859375
2023-10-26 12:30:00+08:00,16927.58984375
2023-10-26 13:30:00+08:00,17056.939453125
2023-10-26 14:30:00+08:00,17024.220703125
2023-10-26 15:30:00+08:00,17044.609375
2023-10-27 09:30:00+08:00,17305.189453125
2023-10-27 10:30:00+08:00,17205.91015625
2023-10-27 11:30:00+08:00,17213.390625
2023-10-27 12:30:00+08:00,17305.76953125
2023-10-27 13:30:00+08:00,17439.630859375
2023-10-27 14:30:00+08:00,17365.619140625
2023-10-27 15:30:00+08:00,17398.73046875
2023-10-30 09:30:00+08:00,17260.109375
2023-10-30 10:30:00+08:00,17384.80078125
2023-10-30 11:30:00+08:00,17349.359375
2023-10-30 12:30:00+08:00,17323.48046875
2023-10-30 13:30:00+08:00,17365.08984375
2023-10-30 14:30:00+08:00,17374.470703125
2023-10-30 15:30:00+08:00,17406.359375
2023-10-31 09:30:00+08:00,17230.310546875
2023-10-31 10:30:00+08:00,17125.580078125
2023-10-31 11:30:00+08:00,17097.509765625
2023-10-31 12:30:00+08:00,17082.859375
2023-10-31 13:30:00+08:00,17123.140625
